day,开盘价,最高价,最低价,收盘价,成交量,成交额,均价
2010-10-30,3400.25536688617,3404.63217309501,3351.61825493885,3380.02375352775,10047110729.2116,145547378174.976,3380.16954844778
2010-10-31,3400.25073377234,3404.66434619002,3351.6365098777,3380.0675070555,10048324754.4233,145566756349.952,3380.19909689557
2010-11-01,3390.41,3473.0,3390.41,3473.0,12626914304.0,186726000000.0,3442.96
2010-11-02,3484.23,3522.18,3449.72,3463.13,15491144704.0,233976000000.0,3479.92
2010-11-03,3462.74,3474.71,3419.08,3420.34,12635930624.0,178803000000.0,3449.4
2010-11-04,3426.46,3480.93,3419.64,3480.5,11679947776.0,164721000000.0,3456.46
2010-11-05,3538.99,3554.47,3498.28,3520.8,13768802304.0,196618000000.0,3519.34
2010-11-06,3538.98774964838,3554.46757618377,3498.28379746835,3520.81301922175,13768276412.5494,196607428035.63,3519.34526957337
2010-11-07,3538.98549929676,3554.46515236755,3498.2875949367,3520.8260384435,13767750521.0989,196596856071.261,3519.35053914674
2010-11-08,3534.19,3549.3,3506.38,3548.57,12647075840.0,174068000000.0,3530.58
2010-11-09,3547.44,3547.44,3498.62,3523.95,12245452800.0,170175000000.0,3523.32
2010-11-10,3507.2,3508.27,3470.97,3499.11,12007858176.0,176530000000.0,3490.77
2010-11-11,3490.74,3557.99,3484.89,3509.98,13897623552.0,209122000000.0,3502.94
2010-11-12,3484.61,3497.06,3284.35,3291.83,16073384960.0,224201000000.0,3397.44
2010-11-13,3484.52314485981,3496.97725233644,3284.33009813084,3291.84077570093,16070655141.0841,224163753271.028,3397.38676168224
2010-11-14,3484.43628971962,3496.89450467289,3284.31019626168,3291.85155140186,16067925322.1682,224126506542.056,3397.33352336448
2010-11-15,3298.74,3319.98,3241.76,3314.89,10231572480.0,144493000000.0,3283.51
2010-11-16,3311.62,3311.62,3155.48,3169.54,10830706688.0,154278000000.0,3236.79
2010-11-17,3124.11,3168.93,3087.51,3103.91,8325808128.0,118981000000.0,3133.48
2010-11-18,3134.94,3158.63,3097.39,3147.96,6569729024.0,94476115968.0,3136.15
2010-11-19,3168.17,3178.85,3076.21,3178.85,8334765568.0,114673000000.0,3135.97
2010-11-20,3168.1607079646,3178.86006986492,3076.23866325104,3178.84678155565,8334759285.68607,114672827666.511,3135.98798323241
2010-11-21,3168.1514159292,3178.87013972985,3076.26732650209,3178.84356311131,8334753003.37214,114672655333.022,3136.00596646483
2010-11-22,3148.22,3200.47,3137.75,3171.94,8321277440.0,114303000000.0,3174.58
2010-11-23,3156.48,3156.48,3061.62,3107.18,7739959296.0,105281000000.0,3102.01
2010-11-24,3088.99,3177.41,3088.99,3177.04,7533208064.0,107688000000.0,3152.48
2010-11-25,3197.97,3227.05,3172.28,3223.48,8344209408.0,116948000000.0,3202.88
2010-11-26,3214.13,3224.52,3170.36,3194.85,6446782464.0,96226369536.0,3198.16
2010-11-27,3214.11579851439,3224.51175487465,3170.35493964716,3194.84777158774,6446528381.74187,96222921396.1745,3198.15201485608
2010-11-28,3214.10159702878,3224.5035097493,3170.34987929433,3194.84554317548,6446274299.48375,96219473256.3491,3198.14402971216
2010-11-29,3183.54,3206.76,3159.46,3190.05,5899489280.0,88799076352.0,3180.96
2010-11-30,3187.53,3205.78,3060.44,3136.99,8576235520.0,120572000000.0,3130.66
2010-12-01,3127.26,3150.44,3111.65,3136.02,4888266752.0,69472575488.0,3133.36
2010-12-02,3185.76,3194.23,3154.32,3155.06,6102390784.0,89764274176.0,3177.78
2010-12-03,3161.93,3171.38,3134.42,3158.16,5047535616.0,71387340800.0,3154.47
2010-12-04,3161.93321610365,3171.38645534474,3134.42283664969,3158.16342896807,5047808048.80703,71391346289.962,3154.47463211476
2010-12-05,3161.93643220731,3171.39291068949,3134.42567329939,3158.16685793614,5048080481.61406,71395351779.9241,3154.47926422952
2010-12-06,3168.88,3185.33,3140.55,3165.57,5636262912.0,80043204608.0,3164.48
2010-12-07,3152.73,3214.69,3112.22,3200.34,5848365056.0,85548294144.0,3161.42
2010-12-08,3194.9,3215.28,3166.77,3171.88,5951566336.0,87056105472.0,3194.0
2010-12-09,3156.0,3175.05,3122.2,3123.37,6615296512.0,83159040000.0,3147.85
2010-12-10,3107.38,3172.16,3101.08,3161.98,5710810624.0,78069121024.0,3137.33
2010-12-11,3107.41180350553,3172.20113468634,3101.11343173431,3162.02570110701,5712591326.7011,78094037481.0922,3137.36827490774
2010-12-12,3107.44360701107,3172.24226937269,3101.14686346863,3162.07140221402,5714372029.40221,78118953938.1845,3137.40654981549
2010-12-13,3176.33,3261.34,3173.56,3261.06,9571374080.0,132088000000.0,3220.31
2010-12-14,3270.2,3279.36,3254.18,3269.47,8410424320.0,114929000000.0,3266.01
2010-12-15,3270.78,3282.77,3242.52,3247.64,7226978304.0,104793000000.0,3263.32
2010-12-16,3246.01,3258.39,3224.12,3230.67,5679962624.0,79262375936.0,3244.77
2010-12-17,3229.3,3232.84,3212.58,3225.66,4491914752.0,65697259520.0,3222.64
2010-12-18,3229.30446896551,3232.84777931034,3212.53651494252,3225.63839080459,4493286731.21103,65716489285.7379,3222.62236781609
2010-12-19,3229.30893793103,3232.85555862069,3212.49302988505,3225.61678160919,4494658710.42206,65735719051.4758,3222.60473563218
2010-12-20,3239.02,3249.76,3118.0,3178.66,7475969536.0,107522000000.0,3184.29
2010-12-21,3184.7,3251.55,3168.89,3249.51,7985242112.0,112462000000.0,3217.14
2010-12-22,3253.82,3263.45,3201.67,3215.45,6993625600.0,98309029888.0,3242.19
2010-12-23,3210.67,3237.64,3183.15,3188.61,6131584512.0,84430479360.0,3208.09
2010-12-24,3170.64,3187.72,3139.45,3162.96,5513776640.0,72989138944.0,3166.75
2010-12-25,3170.64250687442,3187.73463794683,3139.42837305224,3162.93101283226,5514458552.90192,73001451655.1567,3166.75090742438
2010-12-26,3170.64501374885,3187.74927589367,3139.40674610449,3162.90202566452,5515140465.80384,73013764366.3134,3166.75181484876
2010-12-27,3176.11,3219.66,3092.26,3099.71,7001710592.0,99855474688.0,3168.73
2010-12-28,3084.82,3095.36,3041.33,3044.93,5632574976.0,74843955200.0,3066.53
2010-12-29,3049.93,3062.56,3025.22,3061.83,4519277568.0,60134776832.0,3045.11
2010-12-30,3063.05,3079.91,3027.9,3064.1,5428143104.0,70284279808.0,3056.44
2010-12-31,3069.05,3129.45,3067.11,3128.26,6256607744.0,90545897472.0,3102.66
2011-01-01,3069.08952032891,3129.4796528095,3067.14494289629,3128.28805847418,6257651342.20922,90563537537.111,3102.69131110095
2011-01-02,3069.12904065783,3129.509305619,3067.17988579259,3128.31611694837,6258694940.41845,90581177602.222,3102.72262220191
2011-01-03,3069.16856098675,3129.5389584285,3067.21482868889,3128.34417542256,6259738538.62768,90598817667.333,3102.75393330287
2011-01-04,3155.56,3194.36,3143.6,3189.68,8541044224.0,129160000000.0,3171.2
2011-01-05,3170.18,3193.78,3158.87,3175.66,7926880768.0,116943000000.0,3178.19
2011-01-06,3177.83,3198.05,3152.57,3159.64,5968109056.0,91568447488.0,3167.57
2011-01-07,3156.36,3209.9,3141.13,3166.62,8409323520.0,113651000000.0,3175.6
2011-01-08,3156.36260473588,3209.88765027322,3141.11237704918,3166.59339253187,8408476578.73952,113639315976.888,3175.58723132969
2011-01-09,3156.36520947176,3209.87530054644,3141.09475409836,3166.56678506375,8407629637.47905,113627631953.777,3175.57446265938
2011-01-10,3162.08,3182.78,3102.43,3108.19,6549440512.0,87992885248.0,3147.56
2011-01-11,3096.25,3131.29,3084.51,3124.92,5698591744.0,74832445440.0,3108.09
2011-01-12,3135.18,3153.43,3099.41,3142.34,5849851904.0,71551418368.0,3131.7
2011-01-13,3153.99,3157.04,3127.16,3141.28,5193698816.0,66925785088.0,3144.05
2011-01-14,3129.67,3129.67,3083.51,3091.86,5335143936.0,71012098048.0,3102.83
2011-01-15,3129.64174761688,3129.64694507489,3083.45784384929,3091.80665910122,5335754745.02769,71018653663.4625,3102.79220154335
2011-01-16,3129.61349523377,3129.62389014979,3083.40568769859,3091.75331820245,5336365554.05537,71025209278.9251,3102.75440308669
2011-01-17,3067.43,3078.88,2968.61,2974.35,6680756224.0,85454118912.0,3019.56
2011-01-18,2965.42,2984.47,2947.6,2977.65,4296456192.0,54652416000.0,2967.03
2011-01-19,2978.46,3045.6,2967.24,3044.85,5657193984.0,72772222976.0,3006.98
2011-01-20,3037.86,3037.86,2944.5,2944.71,6104664064.0,76440117248.0,2990.32
2011-01-21,2935.23,3030.26,2935.14,2983.46,7310296576.0,85157789696.0,2982.67
2011-01-22,2935.25301357466,3030.24594570135,2935.14397285067,2983.44677375565,7309951307.98914,85153557771.8153,2982.66587782805
2011-01-23,2935.27602714932,3030.23189140271,2935.14794570135,2983.43354751131,7309606039.97828,85149325847.6307,2982.6617556561
2011-01-24,2986.09,2999.2,2943.92,2954.23,6547254272.0,75805237248.0,2973.56
2011-01-25,2949.65,2960.59,2919.16,2938.65,4898268672.0,57572818944.0,2940.82
2011-01-26,2939.77,2982.32,2939.36,2978.43,4337498112.0,51746037760.0,2964.28
2011-01-27,2953.59,3037.16,2935.27,3026.47,8258591744.0,96976027648.0,2999.61
2011-01-28,3020.12,3047.27,3011.38,3036.74,6301359104.0,78241914880.0,3028.68
2011-01-29,3020.12690121786,3047.28320703653,3011.38950383401,3036.75793865584,6301543692.35543,78244092776.9634,3028.69379341452
2011-01-30,3020.13380243572,3047.29641407307,3011.39900766801,3036.77587731168,6301728280.71087,78246270673.9269,3028.70758682904
2011-01-31,3035.42,3076.55,3032.45,3076.51,6710591488.0,83070312448.0,3059.26
2011-02-01,3083.49,3087.23,3062.83,3077.28,4986252800.0,65832697856.0,3074.82
2011-02-02,3083.47735254389,3087.23014407924,3062.81600630346,3077.26364250337,4986726983.4633,65838242951.0887,3074.81450247636
2011-02-03,3083.46470508779,3087.23028815848,3062.80201260693,3077.24728500675,4987201166.92661,65843788046.1774,3074.80900495272
2011-02-04,3083.45205763169,3087.23043223773,3062.7880189104,3077.23092751013,4987675350.38991,65849333141.2661,3074.80350742908
2011-02-05,3083.43941017559,3087.23057631697,3062.77402521386,3077.2145700135,4988149533.85321,65854878236.3548,3074.79800990544
2011-02-06,3083.42676271949,3087.23072039621,3062.76003151733,3077.19821251688,4988623717.31652,65860423331.4435,3074.79251238181
2011-02-07,3083.41411526339,3087.23086447546,3062.7460378208,3077.18185502026,4989097900.77982,65865968426.5321,3074.78701485817
2011-02-08,3083.40146780729,3087.2310085547,3062.73204412426,3077.16549752363,4989572084.24313,65871513521.6208,3074.78151733453
2011-02-09,3055.4,3087.55,3031.75,3040.95,6039414272.0,78148354048.0,3062.61
2011-02-10,3034.08,3105.32,3024.35,3104.16,6660366336.0,86967271424.0,3063.47
2011-02-11,3100.27,3133.5,3092.58,3120.96,7597555200.0,99001499648.0,3116.93
2011-02-12,3100.28030031376,3133.54210219632,3092.59374719856,3121.00400717167,7599586880.02868,99026971409.6996,3116.96234424025
2011-02-13,3100.29060062752,3133.58420439264,3092.60749439713,3121.04801434334,7601618560.05737,99052443171.3993,3116.9946884805
2011-02-14,3123.25,3227.43,3123.25,3219.14,12130233344.0,155829000000.0,3189.09
2011-02-15,3223.22,3259.64,3215.62,3217.67,10955444224.0,147747000000.0,3237.24
2011-02-16,3211.14,3248.85,3195.47,3248.53,9133428736.0,125550000000.0,3224.8
2011-02-17,3255.63,3265.26,3218.91,3245.91,8896468992.0,127560000000.0,3243.72
2011-02-18,3240.05,3242.37,3203.12,3211.88,7537868288.0,104743000000.0,3222.63
2011-02-19,3240.02859696157,3242.37710902591,3203.11407059874,3211.90056747095,7538047961.56568,104744480339.588,3222.63306523681
2011-02-20,3240.00719392314,3242.38421805183,3203.10814119749,3211.92113494191,7538227635.13136,104745960679.177,3222.63613047363
2011-02-21,3192.15,3258.28,3189.85,3257.91,7939977728.0,108056000000.0,3229.49
2011-02-22,3267.61,3269.05,3161.83,3163.58,10786373632.0,147589000000.0,3207.13
2011-02-23,3152.44,3182.19,3145.99,3174.74,7132485632.0,97251426304.0,3166.44
2011-02-24,3170.24,3195.69,3157.97,3190.94,6648689152.0,94908284928.0,3179.79
2011-02-25,3190.87,3213.79,3159.85,3197.62,6161927680.0,88275902464.0,3187.97
2011-02-26,3190.87436971046,3213.80238752783,3159.85845434298,3197.63868151447,6162596338.54432,88285245046.4213,3187.98163474387
2011-02-27,3190.87873942093,3213.81477505567,3159.86690868596,3197.65736302895,6163264997.08864,88294587628.8427,3187.99326948775
2011-02-28,3200.68,3241.6,3178.83,3239.56,7663066112.0,109250000000.0,3214.09
2011-03-01,3241.71,3273.51,3235.75,3254.89,8856695808.0,124041000000.0,3252.1
2011-03-02,3237.12,3257.42,3202.83,3243.3,8091064320.0,113592000000.0,3230.94
2011-03-03,3248.16,3271.64,3221.04,3221.72,10121999360.0,131218000000.0,3250.94
2011-03-04,3223.51,3273.66,3217.48,3270.67,8001391616.0,107402000000.0,3243.22
2011-03-05,3223.53837477797,3273.68833481349,3217.51105239786,3270.69834813499,8003086699.31083,107429977353.463,3243.25373445825
2011-03-06,3223.56674955595,3273.71666962699,3217.54210479573,3270.72669626998,8004781782.62167,107457954706.927,3243.28746891651
2011-03-07,3287.41,3337.47,3287.41,3334.51,11818719232.0,170407000000.0,3319.19
2011-03-08,3335.71,3342.71,3311.72,3337.46,8487865344.0,126306000000.0,3330.67
2011-03-09,3344.1,3355.49,3322.7,3338.86,7802636288.0,113534000000.0,3342.28
2011-03-10,3330.44,3330.44,3279.33,3280.26,7821264384.0,117953000000.0,3298.77
2011-03-11,3263.08,3290.7,3240.18,3247.38,6720833536.0,100306000000.0,3270.9
2011-03-12,3263.06930057547,3290.68814077025,3240.17554227534,3247.38687915006,6720677778.98185,100303268122.971,3270.89028331119
2011-03-13,3263.05860115095,3290.6762815405,3240.17108455068,3247.39375830013,6720522021.9637,100300536245.942,3270.88056662239
2011-03-14,3238.91,3263.91,3230.11,3262.92,6368978432.0,94134689792.0,3248.95
2011-03-15,3250.59,3250.59,3147.96,3203.96,9603397632.0,129603000000.0,3190.47
2011-03-16,3204.92,3250.88,3202.93,3248.2,7885952000.0,111826000000.0,3227.54
2011-03-17,3216.29,3240.38,3185.08,3197.1,8568711168.0,117296000000.0,3214.08
2011-03-18,3228.92,3239.96,3205.14,3215.69,6134016000.0,86845202432.0,3220.76
2011-03-19,3228.91636363636,3239.95837599293,3205.13515004413,3215.68621359223,6133917362.7255,86843993490.1888,3220.75756840247
2011-03-20,3228.91272727272,3239.95675198587,3205.13030008826,3215.68242718446,6133818725.45101,86842784548.3777,3220.75513680494
2011-03-21,3220.68,3236.28,3194.15,3207.11,5910503936.0,84105740288.0,3215.25
2011-03-22,3217.8,3227.8,3175.93,3222.96,5724868608.0,80009789440.0,3209.11
2011-03-23,3222.32,3267.0,3216.65,3264.93,7207758336.0,98540421120.0,3249.17
2011-03-24,3269.57,3273.37,3250.02,3251.36,6130424320.0,88058904576.0,3261.43
2011-03-25,3256.18,3304.26,3254.68,3294.48,8689597440.0,122021000000.0,3286.41
2011-03-26,3256.20253849538,3304.27047514298,3254.69415750109,3294.47827980642,8690072069.18081,122028483062.032,3286.42135063792
2011-03-27,3256.22507699076,3304.28095028596,3254.70831500219,3294.47655961284,8690546698.36163,122035966124.065,3286.43270127584
2011-03-28,3307.41,3328.07,3286.86,3290.57,9768429568.0,139030000000.0,3312.21
2011-03-29,3288.56,3309.2,3256.34,3257.98,10528016384.0,132908000000.0,3284.07
2011-03-30,3256.72,3274.98,3233.11,3256.08,7833633792.0,103272000000.0,3258.34
2011-03-31,3257.16,3264.96,3210.17,3223.29,6450387968.0,86565371904.0,3238.51
2011-04-01,3227.56,3272.77,3220.91,3272.73,6309472256.0,86711549952.0,3242.6
2011-04-02,3227.57825877193,3272.78865350877,3220.9309868421,3272.74681578947,6311346332.74385,86736251026.5824,3242.62341666666
2011-04-03,3227.59651754385,3272.80730701754,3220.95197368421,3272.76363157894,6313220409.48772,86760952101.1649,3242.64683333333
2011-04-04,3227.61477631578,3272.82596052631,3220.97296052631,3272.78044736842,6315094486.23157,86785653175.7473,3242.67025
2011-04-05,3227.63303508771,3272.84461403508,3220.99394736842,3272.79726315789,6316968562.97543,86810354250.3298,3242.69366666666
2011-04-06,3269.19,3315.3,3268.76,3311.07,10582367232.0,143030000000.0,3295.99
2011-04-07,3313.47,3330.8,3302.82,3324.42,8468176384.0,112679000000.0,3315.26
2011-04-08,3321.54,3353.89,3314.09,3353.36,7392921088.0,107329000000.0,3339.14
2011-04-09,3321.55829033668,3353.90164844774,3314.09746829908,3353.35128552689,7394254333.98513,107344148666.375,3339.14996939221
2011-04-10,3321.57658067337,3353.91329689549,3314.10493659816,3353.34257105378,7395587579.97026,107359297332.75,3339.15993878443
2011-04-11,3363.37,3380.53,3331.17,3333.43,10442054656.0,141974000000.0,3361.94
2011-04-12,3324.75,3350.16,3307.48,3326.77,10193850368.0,122864000000.0,3332.22
2011-04-13,3311.32,3372.03,3296.51,3372.03,8703633408.0,108305000000.0,3328.98
2011-04-14,3374.32,3378.7,3347.49,3353.56,8897223680.0,107491000000.0,3365.46
2011-04-15,3345.13,3378.11,3323.56,3358.94,7851487232.0,98934571008.0,3348.8
2011-04-16,3345.13044463818,3378.10772885789,3323.56524847428,3358.94021795989,7851838921.09503,98938164481.8413,3348.80288142981
2011-04-17,3345.13088927637,3378.10545771578,3323.57049694856,3358.94043591979,7852190610.19006,98941757955.6826,3348.80576285963
2011-04-18,3346.15,3372.9,3335.6,3359.44,8658262016.0,107178000000.0,3355.41
2011-04-19,3334.91,3334.91,3290.74,3295.81,8510693376.0,104369000000.0,3311.67
2011-04-20,3300.42,3311.73,3281.83,3295.76,7234331648.0,93667139584.0,3299.22
2011-04-21,3312.27,3330.24,3301.94,3317.37,7324042240.0,96739131392.0,3314.98
2011-04-22,3317.08,3325.46,3291.64,3299.94,6717145600.0,83528335360.0,3307.17
2011-04-23,3317.06930899608,3325.44566710126,3291.62089960886,3299.9181095176,6717460696.50412,83534822776.0452,3307.15204693611
2011-04-24,3317.05861799217,3325.43133420252,3291.60179921773,3299.8962190352,6717775793.00825,83541310192.0904,3307.13409387222
2011-04-25,3292.48,3292.48,3247.69,3249.57,7442182656.0,98455879680.0,3265.86
2011-04-26,3242.53,3257.8,3216.21,3230.96,5909641728.0,76696854528.0,3236.72
2011-04-27,3242.62,3256.41,3189.04,3209.5,6244356608.0,75111243776.0,3229.89
2011-04-28,3224.41,3237.19,3160.41,3161.78,6505023488.0,79155830784.0,3201.64
2011-04-29,3161.16,3193.6,3147.14,3192.72,5368306688.0,63455813632.0,3171.66
2011-04-30,3161.17372616984,3193.60799393414,3147.14770797227,3192.72797660311,5368363700.35355,63456200622.3639,3171.66844454072
2011-05-01,3161.18745233968,3193.61598786828,3147.15541594454,3192.73595320623,5368420712.7071,63456587612.7279,3171.67688908145
2011-05-02,3161.20117850953,3193.62398180242,3147.16312391681,3192.74392980935,5368477725.06065,63456974603.0918,3171.68533362218
2011-05-03,3192.84,3212.05,3164.93,3211.13,5499891200.0,64348987392.0,3191.15
2011-05-04,3192.84,3193.45,3120.96,3129.03,6671633920.0,83567656960.0,3162.51
2011-05-05,3115.0,3136.9,3105.85,3126.12,5256774656.0,63009374208.0,3122.97
2011-05-06,3093.81,3141.68,3083.91,3121.4,5535218688.0,69747376128.0,3112.0
2011-05-07,3093.82401727861,3141.68356803455,3083.9247861771,3121.4036112311,5534815889.52743,69741993854.8388,3112.01060475161
2011-05-08,3093.83803455723,3141.68713606911,3083.93957235421,3121.4072224622,5534413091.05485,69736611581.6777,3112.02120950324
2011-05-09,3126.26,3149.94,3118.14,3129.76,4602740224.0,57287413760.0,3136.55
2011-05-10,3135.15,3153.3,3121.75,3153.22,4093299456.0,54931226624.0,3139.72
2011-05-11,3153.65,3164.65,3127.49,3145.08,4768853504.0,59507720192.0,3149.22
2011-05-12,3123.16,3142.4,3101.14,3101.6,4879950336.0,61703081984.0,3124.59
2011-05-13,3105.3,3128.44,3080.19,3128.09,4689594880.0,57757204480.0,3104.7
2011-05-14,3105.30652024117,3128.4439448751,3080.19800602928,3128.07810077519,4689521596.96813,57755689199.9035,3104.70623169681
2011-05-15,3105.31304048234,3128.44788975021,3080.20601205857,3128.06620155038,4689448313.93626,57754173919.807,3104.71246339362
2011-05-16,3120.44,3137.6,3098.78,3100.46,4519431680.0,54238724096.0,3119.17
2011-05-17,3097.07,3136.23,3076.95,3116.03,5120373248.0,65417945088.0,3109.86
2011-05-18,3109.29,3145.7,3106.55,3139.38,3964176896.0,49757175808.0,3131.94
2011-05-19,3148.35,3154.94,3118.62,3120.64,4311078400.0,52249677824.0,3137.66
2011-05-20,3120.58,3133.43,3113.27,3121.6,3846801152.0,48967028736.0,3122.5
2011-05-21,3120.57773722627,3133.42221983683,3113.23057535422,3121.5576556462,3847549733.48218,48974761410.6655,3122.474173465
2011-05-22,3120.57547445255,3133.41443967367,3113.19115070845,3121.5153112924,3848298314.96436,48982494085.331,3122.44834693001
2011-05-23,3115.31,3115.31,3021.45,3022.98,5590247424.0,66976428032.0,3062.35
2011-05-24,3013.72,3029.75,2999.89,3026.22,4160894464.0,52971692032.0,3015.1
2011-05-25,3020.32,3030.99,2988.09,2990.34,3928970496.0,48604397568.0,3010.64
2011-05-26,3011.47,3021.2,2977.6,2978.38,3700374784.0,48346480640.0,3001.55
2011-05-27,2980.72,2996.6,2962.07,2963.31,4277090560.0,52019994624.0,2976.67
2011-05-28,2980.70966181506,2996.59399828767,2962.0615625,2963.30623287671,4276743824.32876,52016116313.4246,2976.66471318493
2011-05-29,2980.69932363013,2996.58799657534,2962.053125,2963.30246575342,4276397088.65753,52012238002.8493,2976.65942636986
2011-05-30,2956.57,2982.58,2942.36,2954.51,3467116032.0,42960261120.0,2964.32
2011-05-31,2958.61,3001.73,2946.15,3001.56,3968939776.0,50553384960.0,2972.84
2011-06-01,2996.08,3006.56,2985.71,3004.17,3841932800.0,49060077568.0,2997.52
2011-06-02,2970.63,2984.49,2923.02,2955.71,5261786624.0,61748346880.0,2954.77
2011-06-03,2951.58,2993.9,2951.2,2986.35,3907616512.0,49273757696.0,2978.14
2011-06-04,2951.59113956466,2993.90540759709,2951.20988476312,2986.35764404609,3907521598.0606,49274007536.2663,2978.14651301749
2011-06-05,2951.60227912932,2993.91081519419,2951.21976952624,2986.36528809218,3907426684.12121,49274257376.5326,2978.15302603499
2011-06-06,2951.61341869398,2993.91622279129,2951.22965428937,2986.37293213828,3907331770.18181,49274507216.7989,2978.15953905249
2011-06-07,2977.68,3006.57,2974.36,3004.26,3685233152.0,49859133440.0,2993.4
2011-06-08,3003.58,3012.81,2965.92,3008.65,4290875904.0,51123187712.0,2991.58
2011-06-09,3000.4,3004.06,2951.89,2951.89,4749663744.0,55381278720.0,2984.21
2011-06-10,2947.93,2964.08,2925.87,2961.93,4220188160.0,50942992384.0,2949.46
2011-06-11,2947.92679148936,2964.07720851063,2925.86824680851,2961.92507234042,4220024321.08936,50941310805.188,2949.45456595744
2011-06-12,2947.92358297872,2964.07441702127,2925.86649361702,2961.92014468085,4219860482.17872,50939629226.3761,2949.44913191489
2011-06-13,2940.39,2957.52,2921.75,2950.35,3835166720.0,46991282176.0,2936.69
2011-06-14,2947.66,3000.53,2943.53,2993.56,5598281728.0,66158911488.0,2983.57
2011-06-15,2984.96,2999.15,2963.11,2963.12,4439085056.0,54467702784.0,2982.66
2011-06-16,2939.68,2946.81,2915.4,2917.58,4113548288.0,47067185152.0,2930.3
2011-06-17,2916.41,2934.06,2891.01,2892.16,4117652992.0,51647156224.0,2916.1
2011-06-18,2916.39834535426,2934.04388629613,2890.99786593126,2892.15267713194,4117517881.78192,51644512839.0326,2916.08442935935
2011-06-19,2916.38669070852,2934.02777259227,2890.98573186253,2892.14535426389,4117382771.56385,51641869454.0653,2916.06885871871
2011-06-20,2888.94,2896.08,2862.41,2874.9,3799198208.0,45416697856.0,2879.4
2011-06-21,2883.35,2909.57,2877.05,2909.07,4203892224.0,50160676864.0,2894.65
2011-06-22,2913.67,2921.03,2894.18,2908.58,3731880192.0,43263823872.0,2910.03
2011-06-23,2899.01,2966.54,2888.68,2957.63,4594111488.0,55276888064.0,2928.41
2011-06-24,2946.61,3047.94,2944.05,3027.47,8545924096.0,104973000000.0,3010.16
2011-06-25,2946.64464043993,3047.9434179357,2944.08180626057,3027.47381556683,8545084693.6582,104962031789.022,3010.17129864636
2011-06-26,2946.67928087986,3047.9468358714,2944.11361252115,3027.47763113367,8544245291.31641,104951063578.043,3010.18259729272
2011-06-27,3028.5,3056.02,3019.24,3036.49,6561576960.0,79044149248.0,3036.87
2011-06-28,3040.18,3046.8,3014.0,3041.73,5576625152.0,70333382656.0,3030.7
2011-06-29,3039.05,3043.81,2999.95,3000.17,5347684864.0,61717622784.0,3022.78
2011-06-30,3003.23,3058.63,3003.23,3044.09,6250254848.0,73891667968.0,3039.65
2011-07-01,3052.12,3071.21,3034.07,3049.75,5676665344.0,72614641664.0,3052.67
2011-07-02,3052.12540700126,3071.23250948966,3034.08301982285,3049.78046393926,5677664811.62041,72627322118.8022,3052.69241670181
2011-07-03,3052.13081400253,3071.25501897933,3034.09603964571,3049.81092787853,5678664279.24082,72640002573.6043,3052.71483340362
2011-07-04,3064.94,3124.58,3064.94,3121.98,8046403072.0,102680000000.0,3105.82
2011-07-05,3122.9,3128.53,3105.09,3122.5,6776333312.0,81999831040.0,3117.19
2011-07-06,3116.12,3116.12,3084.83,3113.71,6155580928.0,76557000704.0,3101.71
2011-07-07,3123.29,3140.1,3101.1,3101.68,7181036032.0,92120547328.0,3120.17
2011-07-08,3105.49,3124.39,3093.37,3109.18,5128259072.0,65155543040.0,3107.73
2011-07-09,3105.48679562657,3124.38857443229,3093.36701009251,3109.18169470142,5128117695.62321,65154315834.9941,3107.72913372582
2011-07-10,3105.48359125315,3124.38714886459,3093.36402018502,3109.18338940285,5127976319.24642,65153088629.9882,3107.72826745164
2011-07-11,3097.87,3121.0,3086.26,3113.21,4792066048.0,62237249536.0,3105.67
2011-07-12,3089.14,3090.1,3054.8,3056.91,5710798336.0,71222640640.0,3071.26
2011-07-13,3060.42,3108.5,3060.42,3106.25,5411436544.0,68294832128.0,3091.35
2011-07-14,3112.59,3126.15,3092.47,3115.75,6031493632.0,79948505088.0,3112.22
2011-07-15,3105.5,3130.77,3097.34,3128.89,6155032064.0,79424847872.0,3117.72
2011-07-16,3105.51102725366,3130.77299790356,3097.34684696016,3128.88736268343,6154996046.89308,79424344804.1995,3117.72398742138
2011-07-17,3105.52205450733,3130.77599580712,3097.35369392033,3128.88472536687,6154960029.78616,79423841736.3991,3117.72797484276
2011-07-18,3131.8,3137.92,3113.67,3122.6,6069131264.0,78225031168.0,3127.23
2011-07-19,3108.47,3109.92,3088.38,3095.13,5338870784.0,68506066944.0,3098.48
2011-07-20,3113.71,3119.54,3071.85,3091.57,4411833344.0,56930992128.0,3094.12
2011-07-21,3092.27,3099.28,3058.25,3059.14,4408468992.0,57942638592.0,3073.35
2011-07-22,3066.19,3083.19,3059.6,3067.99,3725725440.0,49618948096.0,3070.1
2011-07-23,3066.18360785953,3083.17650083612,3059.55789297658,3067.94831939799,3726976432.4816,49630609752.1872,3070.07380016722
2011-07-24,3066.17721571906,3083.16300167224,3059.51578595317,3067.90663879598,3728227424.96321,49642271408.3745,3070.04760033444
2011-07-25,3050.9,3050.9,2958.88,2968.29,6718099456.0,77513629696.0,3007.43
2011-07-26,2965.72,2980.86,2957.61,2977.77,4351545856.0,49560682496.0,2970.15
2011-07-27,2961.58,3002.69,2951.52,3000.05,4838561280.0,58746220544.0,2984.25
